Date,Ticker,Price
12/17/2018,XST.TO,56.08
12/18/2018,XST.TO,56.31
12/19/2018,XST.TO,56.06
12/20/2018,XST.TO,55.49
12/21/2018,XST.TO,55.18
12/24/2018,XST.TO,55.09
12/27/2018,XST.TO,55.73
12/28/2018,XST.TO,55.92
12/31/2018,XST.TO,56.25
1/2/2019,XST.TO,55.84
1/3/2019,XST.TO,55.54
1/4/2019,XST.TO,55.91
1/7/2019,XST.TO,56.8
1/8/2019,XST.TO,57.21
1/9/2019,XST.TO,57.55
1/10/2019,XST.TO,57.66
1/11/2019,XST.TO,58.23
1/14/2019,XST.TO,58.4
1/15/2019,XST.TO,58.47
1/16/2019,XST.TO,58.36
1/17/2019,XST.TO,58.45
1/18/2019,XST.TO,58.48
1/21/2019,XST.TO,58.4
1/22/2019,XST.TO,58.27
1/23/2019,XST.TO,58.29
1/24/2019,XST.TO,58.21
1/25/2019,XST.TO,57.97
1/28/2019,XST.TO,58
1/29/2019,XST.TO,58.19
1/30/2019,XST.TO,57.59
1/31/2019,XST.TO,58.04
2/1/2019,XST.TO,58.18
2/4/2019,XST.TO,58.53
2/5/2019,XST.TO,59.76
2/6/2019,XST.TO,59.8
2/7/2019,XST.TO,60.25
2/8/2019,XST.TO,60.17
2/11/2019,XST.TO,60.17
2/12/2019,XST.TO,60.28
2/13/2019,XST.TO,59.97
2/14/2019,XST.TO,60.36
2/15/2019,XST.TO,60.04
2/19/2019,XST.TO,60.06
2/20/2019,XST.TO,60.15
2/21/2019,XST.TO,59.64
2/22/2019,XST.TO,59.83
2/25/2019,XST.TO,59.69
2/26/2019,XST.TO,60.28
2/27/2019,XST.TO,60.1
2/28/2019,XST.TO,59.87
3/1/2019,XST.TO,60.36
3/4/2019,XST.TO,60.42
3/5/2019,XST.TO,60.48
3/6/2019,XST.TO,60.48
3/7/2019,XST.TO,60.45
3/8/2019,XST.TO,60.06
3/11/2019,XST.TO,60.07
3/12/2019,XST.TO,59.85
3/13/2019,XST.TO,59.85
3/14/2019,XST.TO,59.5
3/15/2019,XST.TO,59.5
3/18/2019,XST.TO,59.43
3/19/2019,XST.TO,59.18
3/20/2019,XST.TO,59.22
3/21/2019,XST.TO,59.51
3/22/2019,XST.TO,59.88
3/25/2019,XST.TO,60.47
3/26/2019,XST.TO,60.37
3/27/2019,XST.TO,60.95
3/28/2019,XST.TO,61.31
3/29/2019,XST.TO,61.4
4/1/2019,XST.TO,61.33
4/2/2019,XST.TO,61.85
4/3/2019,XST.TO,61.94
4/4/2019,XST.TO,61.97
4/5/2019,XST.TO,62.19
4/8/2019,XST.TO,62.41
4/9/2019,XST.TO,62.47
4/10/2019,XST.TO,62.77
4/11/2019,XST.TO,62.89
4/12/2019,XST.TO,62.71
4/15/2019,XST.TO,62.74
4/16/2019,XST.TO,62.63
4/17/2019,XST.TO,61.85
4/18/2019,XST.TO,61.83
4/22/2019,XST.TO,61.9
4/23/2019,XST.TO,62.04
4/24/2019,XST.TO,61.47
4/25/2019,XST.TO,61.75
4/26/2019,XST.TO,61.73
4/29/2019,XST.TO,61.7
4/30/2019,XST.TO,61.65
5/1/2019,XST.TO,61.77
5/2/2019,XST.TO,61.82
5/3/2019,XST.TO,61.71
5/6/2019,XST.TO,61.9
5/7/2019,XST.TO,62.37
5/8/2019,XST.TO,62.39
5/9/2019,XST.TO,62.89
5/10/2019,XST.TO,62.6
5/13/2019,XST.TO,62.62
5/14/2019,XST.TO,63.02
5/15/2019,XST.TO,63.36
5/16/2019,XST.TO,63.83
5/17/2019,XST.TO,64.13
5/21/2019,XST.TO,63.81
5/22/2019,XST.TO,64.34
5/23/2019,XST.TO,64.39
5/24/2019,XST.TO,64.27
5/27/2019,XST.TO,64.27
5/28/2019,XST.TO,64.29
5/29/2019,XST.TO,63.33
5/30/2019,XST.TO,63.33
5/31/2019,XST.TO,63.19
6/3/2019,XST.TO,63.28
6/4/2019,XST.TO,63.47
6/5/2019,XST.TO,64.07
6/6/2019,XST.TO,63.77
6/7/2019,XST.TO,63.39
6/10/2019,XST.TO,63.42
6/11/2019,XST.TO,63.32
6/12/2019,XST.TO,63.74
6/13/2019,XST.TO,63.44
6/14/2019,XST.TO,63.67
6/17/2019,XST.TO,64.21
6/18/2019,XST.TO,64.44
6/19/2019,XST.TO,64.27
6/20/2019,XST.TO,63.18
6/21/2019,XST.TO,61.91
6/24/2019,XST.TO,62
6/25/2019,XST.TO,61.6
6/26/2019,XST.TO,61.2
6/27/2019,XST.TO,61.77
6/28/2019,XST.TO,61.51
7/2/2019,XST.TO,61.65
7/3/2019,XST.TO,62.73
7/4/2019,XST.TO,62.37
7/5/2019,XST.TO,62.29
7/8/2019,XST.TO,62.14
7/9/2019,XST.TO,62.2
7/10/2019,XST.TO,62.75
7/11/2019,XST.TO,62.67
7/12/2019,XST.TO,62.51
7/15/2019,XST.TO,62.27
7/16/2019,XST.TO,62.23
7/17/2019,XST.TO,62.14
7/18/2019,XST.TO,61.74
7/19/2019,XST.TO,61.59
7/22/2019,XST.TO,61.66
7/23/2019,XST.TO,62.3
7/24/2019,XST.TO,62.39
7/25/2019,XST.TO,62.65
7/26/2019,XST.TO,63.58
7/29/2019,XST.TO,63.83
7/30/2019,XST.TO,63.43
7/31/2019,XST.TO,63.26
8/1/2019,XST.TO,64.1
8/2/2019,XST.TO,63.8
8/6/2019,XST.TO,63.81
8/7/2019,XST.TO,64.24
8/8/2019,XST.TO,64.95
8/9/2019,XST.TO,65
8/12/2019,XST.TO,64.96
8/13/2019,XST.TO,65.13
8/14/2019,XST.TO,64.75
8/15/2019,XST.TO,65.02
8/16/2019,XST.TO,65.48
8/19/2019,XST.TO,65.88
8/20/2019,XST.TO,65.37
8/21/2019,XST.TO,65.3
8/22/2019,XST.TO,64.66
8/23/2019,XST.TO,63.93
8/26/2019,XST.TO,64.18
8/27/2019,XST.TO,64.95
8/28/2019,XST.TO,65.26
8/29/2019,XST.TO,65.88
8/30/2019,XST.TO,66.1
9/3/2019,XST.TO,65.38
9/4/2019,XST.TO,66.42
9/5/2019,XST.TO,66.85
9/6/2019,XST.TO,67.26
9/9/2019,XST.TO,67.24
9/10/2019,XST.TO,66.88
9/11/2019,XST.TO,66.93
9/12/2019,XST.TO,66.4
9/13/2019,XST.TO,66.22
9/16/2019,XST.TO,65.09
9/17/2019,XST.TO,65.71
9/18/2019,XST.TO,65.82
9/19/2019,XST.TO,66.37
9/20/2019,XST.TO,66.19
9/23/2019,XST.TO,66.61
9/24/2019,XST.TO,66.95
9/25/2019,XST.TO,66.82
9/26/2019,XST.TO,66.35
9/27/2019,XST.TO,65.8
9/30/2019,XST.TO,66.4
10/1/2019,XST.TO,65.82
10/2/2019,XST.TO,65.64
10/3/2019,XST.TO,66.34
10/4/2019,XST.TO,66.03
10/7/2019,XST.TO,65.84
10/8/2019,XST.TO,65.33
10/9/2019,XST.TO,65.63
10/10/2019,XST.TO,65
10/11/2019,XST.TO,64.42
10/15/2019,XST.TO,64.4
10/16/2019,XST.TO,64.04
10/17/2019,XST.TO,63.91
10/18/2019,XST.TO,63.8
10/21/2019,XST.TO,63.91
10/22/2019,XST.TO,63.75
10/23/2019,XST.TO,63.29
10/24/2019,XST.TO,62.76
10/25/2019,XST.TO,63.15
10/28/2019,XST.TO,62.97
10/29/2019,XST.TO,62.93
10/30/2019,XST.TO,62.86
10/31/2019,XST.TO,62.96
11/1/2019,XST.TO,62.85
11/4/2019,XST.TO,62.3
11/5/2019,XST.TO,62.41
11/6/2019,XST.TO,63.03
11/7/2019,XST.TO,63.55
11/8/2019,XST.TO,63.1
11/11/2019,XST.TO,63.22
11/12/2019,XST.TO,63.24
11/13/2019,XST.TO,63.68
11/14/2019,XST.TO,63.65
11/15/2019,XST.TO,63.7
11/18/2019,XST.TO,64.1
11/19/2019,XST.TO,63.96
11/20/2019,XST.TO,64.13
11/21/2019,XST.TO,64.72
11/22/2019,XST.TO,64.11
11/25/2019,XST.TO,65.51
11/26/2019,XST.TO,65.87
11/27/2019,XST.TO,66.41
11/28/2019,XST.TO,66.39
11/29/2019,XST.TO,66.21
12/2/2019,XST.TO,66.26
12/3/2019,XST.TO,65.92
12/4/2019,XST.TO,65.63
12/5/2019,XST.TO,65.65
12/6/2019,XST.TO,66.46
12/9/2019,XST.TO,66.24
12/10/2019,XST.TO,66.19
12/11/2019,XST.TO,65.8
12/12/2019,XST.TO,65.1
12/13/2019,XST.TO,64.1
12/16/2019,XST.TO,64.27
12/17/2019,XST.TO,64.26
12/18/2019,XST.TO,63.55
12/19/2019,XST.TO,63.38
12/20/2019,XST.TO,63.49
12/23/2019,XST.TO,63.62
12/24/2019,XST.TO,63.54
12/27/2019,XST.TO,63.6
12/30/2019,XST.TO,63.19
12/31/2019,XST.TO,62.62
1/2/2020,XST.TO,62.54
1/3/2020,XST.TO,62.91
1/6/2020,XST.TO,62.88
1/7/2020,XST.TO,63.27
1/8/2020,XST.TO,63.73
1/9/2020,XST.TO,64.1
1/10/2020,XST.TO,63.62
1/13/2020,XST.TO,63.25
1/14/2020,XST.TO,63.69
1/15/2020,XST.TO,64.14
1/16/2020,XST.TO,64.63
1/17/2020,XST.TO,64.78
1/20/2020,XST.TO,64.92
1/21/2020,XST.TO,64.89
1/22/2020,XST.TO,65.15
1/23/2020,XST.TO,64.95
1/24/2020,XST.TO,64.92
1/27/2020,XST.TO,66.04
1/28/2020,XST.TO,65.4
1/29/2020,XST.TO,65.35
1/30/2020,XST.TO,65.34
1/31/2020,XST.TO,65
2/3/2020,XST.TO,65.37
2/4/2020,XST.TO,65.69
2/5/2020,XST.TO,65.7
2/6/2020,XST.TO,66.61
2/7/2020,XST.TO,66.27
2/10/2020,XST.TO,66.93
2/11/2020,XST.TO,66.44
2/12/2020,XST.TO,66.15
2/13/2020,XST.TO,66.24
2/14/2020,XST.TO,66.5
2/18/2020,XST.TO,66.45
2/19/2020,XST.TO,66.45
2/20/2020,XST.TO,65.89
2/21/2020,XST.TO,66.11
2/24/2020,XST.TO,65.62
2/25/2020,XST.TO,64.86
2/26/2020,XST.TO,64.49
2/27/2020,XST.TO,63.21
2/28/2020,XST.TO,61.49
3/2/2020,XST.TO,62.09
3/3/2020,XST.TO,62.94
3/4/2020,XST.TO,64.45
3/5/2020,XST.TO,65.36
3/6/2020,XST.TO,64.45
3/9/2020,XST.TO,60.97
3/10/2020,XST.TO,61.73
3/11/2020,XST.TO,60.05
3/12/2020,XST.TO,53.7
3/13/2020,XST.TO,59.19
3/16/2020,XST.TO,55
3/17/2020,XST.TO,57.38
3/18/2020,XST.TO,55.67
3/19/2020,XST.TO,56.45
3/20/2020,XST.TO,56.5
3/23/2020,XST.TO,51.88
3/24/2020,XST.TO,55.43
3/25/2020,XST.TO,56.09
3/26/2020,XST.TO,58
3/27/2020,XST.TO,56.99
3/30/2020,XST.TO,56.85
3/31/2020,XST.TO,58.16
4/1/2020,XST.TO,57.5
4/2/2020,XST.TO,58.3
4/3/2020,XST.TO,58.3
4/6/2020,XST.TO,60.91
4/7/2020,XST.TO,61.74
4/8/2020,XST.TO,61.55
4/9/2020,XST.TO,60.3
4/13/2020,XST.TO,60.23
4/14/2020,XST.TO,60.88
4/15/2020,XST.TO,61.65
4/16/2020,XST.TO,62.26
4/17/2020,XST.TO,63.33
4/20/2020,XST.TO,63.97
4/21/2020,XST.TO,62.7
4/22/2020,XST.TO,64.12
4/23/2020,XST.TO,63.26
4/24/2020,XST.TO,63.79
4/27/2020,XST.TO,63.63
4/28/2020,XST.TO,63.46
4/29/2020,XST.TO,62.52
4/30/2020,XST.TO,61.25
5/1/2020,XST.TO,61.05
5/4/2020,XST.TO,61.01
5/5/2020,XST.TO,61.44
5/6/2020,XST.TO,61.57
5/7/2020,XST.TO,61.03
5/8/2020,XST.TO,61.95
5/11/2020,XST.TO,63.8
5/12/2020,XST.TO,62.92
5/13/2020,XST.TO,61.78
5/14/2020,XST.TO,61.51
5/15/2020,XST.TO,61.38
5/19/2020,XST.TO,62.6
5/20/2020,XST.TO,62.08
5/21/2020,XST.TO,61.56
5/22/2020,XST.TO,61.82
5/25/2020,XST.TO,61.65
5/26/2020,XST.TO,61.75
5/27/2020,XST.TO,61.1
5/28/2020,XST.TO,62.22
5/29/2020,XST.TO,63.13
6/1/2020,XST.TO,61.75
6/2/2020,XST.TO,62.05
6/3/2020,XST.TO,63.04
6/4/2020,XST.TO,61.88
6/5/2020,XST.TO,62.73
6/8/2020,XST.TO,61.35
6/9/2020,XST.TO,61.35
6/10/2020,XST.TO,62.85
6/11/2020,XST.TO,61.7
6/12/2020,XST.TO,62.25
6/15/2020,XST.TO,62.35
6/16/2020,XST.TO,63.05
6/17/2020,XST.TO,62.61
6/18/2020,XST.TO,63.28
6/19/2020,XST.TO,64.38
6/22/2020,XST.TO,63.05
6/23/2020,XST.TO,62.33
6/24/2020,XST.TO,62.56
6/25/2020,XST.TO,63.04
6/26/2020,XST.TO,62.13
6/29/2020,XST.TO,63.19
6/30/2020,XST.TO,62.44
7/2/2020,XST.TO,63.08
7/3/2020,XST.TO,63.16
7/6/2020,XST.TO,64.1
7/7/2020,XST.TO,63.6
7/8/2020,XST.TO,63.14
7/9/2020,XST.TO,63.76
7/10/2020,XST.TO,64.1
7/13/2020,XST.TO,64.22
7/14/2020,XST.TO,64.99
7/15/2020,XST.TO,65.57
7/16/2020,XST.TO,65.8
7/17/2020,XST.TO,66.26
7/20/2020,XST.TO,66.33
7/21/2020,XST.TO,65.22
7/22/2020,XST.TO,65.35
7/23/2020,XST.TO,65.96
7/24/2020,XST.TO,65.38
7/27/2020,XST.TO,65.6
7/28/2020,XST.TO,65.75
7/29/2020,XST.TO,66.03
7/30/2020,XST.TO,66.63
7/31/2020,XST.TO,66.14
8/4/2020,XST.TO,65.98
8/5/2020,XST.TO,66.14
8/6/2020,XST.TO,66.82
8/7/2020,XST.TO,66.56
8/10/2020,XST.TO,66.34
8/11/2020,XST.TO,66.44
8/12/2020,XST.TO,66.56
8/13/2020,XST.TO,66.73
8/14/2020,XST.TO,66.97
8/17/2020,XST.TO,66.82
8/18/2020,XST.TO,66.72
8/19/2020,XST.TO,66.83
8/20/2020,XST.TO,66.75
8/21/2020,XST.TO,66.75
8/24/2020,XST.TO,66.89
8/25/2020,XST.TO,66.13
8/26/2020,XST.TO,65.85
8/27/2020,XST.TO,65.93
8/28/2020,XST.TO,64.75
8/31/2020,XST.TO,63.94
9/1/2020,XST.TO,63.59
9/2/2020,XST.TO,65.71
9/3/2020,XST.TO,65.06
9/4/2020,XST.TO,64.2
9/8/2020,XST.TO,63.9
9/9/2020,XST.TO,65.87
9/10/2020,XST.TO,65.57
9/11/2020,XST.TO,65.69
9/14/2020,XST.TO,65.92
9/15/2020,XST.TO,66.16
9/16/2020,XST.TO,65.2
9/17/2020,XST.TO,65.62
9/18/2020,XST.TO,65.62
