Date,Ticker,Price
11/11/2016,XIT.TO,13.59
11/11/2016,XIC.TO,23.09
11/11/2016,XGD.TO,11.95
11/11/2016,XUT.TO,20.6
11/11/2016,XHC.TO,39.0
11/11/2016,XQQ.TO,39.11
11/14/2016,XST.TO,50.89
11/14/2016,XFN.TO,33.58
11/14/2016,XEG.TO,12.88
11/14/2016,XRE.TO,15.07
11/14/2016,XIT.TO,13.38
11/14/2016,XIC.TO,23.16
11/14/2016,XGD.TO,12.07
11/14/2016,XUT.TO,20.34
11/14/2016,XHC.TO,38.9
11/14/2016,XQQ.TO,38.8
11/15/2016,XST.TO,51.68
11/15/2016,XFN.TO,33.51
11/15/2016,XEG.TO,13.33
11/15/2016,XRE.TO,15.02
11/15/2016,XIT.TO,13.45
11/15/2016,XIC.TO,23.42
11/15/2016,XGD.TO,12.52
11/15/2016,XUT.TO,20.65
11/15/2016,XHC.TO,38.9
11/15/2016,XQQ.TO,39.39
11/16/2016,XST.TO,52.36
11/16/2016,XFN.TO,33.44
11/16/2016,XEG.TO,13.21
11/16/2016,XRE.TO,15.11
11/16/2016,XIT.TO,13.43
11/16/2016,XIC.TO,23.37
11/16/2016,XGD.TO,12.41
11/16/2016,XUT.TO,20.66
11/16/2016,XHC.TO,38.81
11/16/2016,XQQ.TO,39.49
11/17/2016,XST.TO,52.93
11/17/2016,XFN.TO,33.74
11/17/2016,XEG.TO,13.23
11/17/2016,XRE.TO,15.2
11/17/2016,XIT.TO,13.58
11/17/2016,XIC.TO,23.55
11/17/2016,XGD.TO,12.2
11/17/2016,XUT.TO,20.9
11/17/2016,XHC.TO,39.01
11/17/2016,XQQ.TO,39.8
11/18/2016,XST.TO,52.52
11/18/2016,XFN.TO,33.92
11/18/2016,XEG.TO,13.36
11/18/2016,XRE.TO,15.22
11/18/2016,XIT.TO,13.61
11/18/2016,XIC.TO,23.6
11/18/2016,XGD.TO,12.1
11/18/2016,XUT.TO,20.85
11/18/2016,XHC.TO,38.69
11/18/2016,XQQ.TO,39.72
11/21/2016,XST.TO,52.81
11/21/2016,XFN.TO,34.22
11/21/2016,XEG.TO,13.78
11/21/2016,XRE.TO,15.24
11/21/2016,XIT.TO,13.65
11/21/2016,XIC.TO,23.88
11/21/2016,XGD.TO,12.22
11/21/2016,XUT.TO,20.93
11/21/2016,XHC.TO,38.57
11/21/2016,XQQ.TO,40.1
11/22/2016,XST.TO,53.26
11/22/2016,XFN.TO,34.33
11/22/2016,XEG.TO,13.76
11/22/2016,XRE.TO,15.34
11/22/2016,XIT.TO,13.7
11/22/2016,XIC.TO,23.97
11/22/2016,XGD.TO,12.25
11/22/2016,XUT.TO,20.99
11/22/2016,XHC.TO,38.04
11/22/2016,XQQ.TO,40.17
11/23/2016,XST.TO,53.27
11/23/2016,XFN.TO,34.39
11/23/2016,XEG.TO,13.77
11/23/2016,XRE.TO,15.2
11/23/2016,XIT.TO,13.76
11/23/2016,XIC.TO,23.96
11/23/2016,XGD.TO,11.69
11/23/2016,XUT.TO,21.0
11/23/2016,XHC.TO,38.2
11/23/2016,XQQ.TO,40.02
11/24/2016,XST.TO,53.13
11/24/2016,XFN.TO,34.4
11/24/2016,XEG.TO,13.76
11/24/2016,XRE.TO,15.19
11/24/2016,XIT.TO,13.76
11/24/2016,XIC.TO,23.95
11/24/2016,XGD.TO,11.65
11/24/2016,XUT.TO,21.0
11/24/2016,XHC.TO,38.3
11/24/2016,XQQ.TO,40.12
11/25/2016,XST.TO,53.2
11/25/2016,XFN.TO,34.51
11/25/2016,XEG.TO,13.52
11/25/2016,XRE.TO,15.2
11/25/2016,XIT.TO,13.8
11/25/2016,XIC.TO,23.95
11/25/2016,XGD.TO,11.74
11/25/2016,XUT.TO,21.2
11/25/2016,XHC.TO,38.47
11/25/2016,XQQ.TO,40.2
11/28/2016,XST.TO,53.04
11/28/2016,XFN.TO,34.24
11/28/2016,XEG.TO,13.26
11/28/2016,XRE.TO,15.38
11/28/2016,XIT.TO,13.71
11/28/2016,XIC.TO,23.83
11/28/2016,XGD.TO,12.22
11/28/2016,XUT.TO,21.34
11/28/2016,XHC.TO,38.15
11/28/2016,XQQ.TO,40.09
11/29/2016,XST.TO,53.52
11/29/2016,XFN.TO,34.5
11/29/2016,XEG.TO,12.94
11/29/2016,XRE.TO,15.56
11/29/2016,XIT.TO,13.85
11/29/2016,XIC.TO,23.84
11/29/2016,XGD.TO,12.19
11/29/2016,XUT.TO,21.25
11/29/2016,XHC.TO,38.35
11/29/2016,XQQ.TO,40.38
11/30/2016,XST.TO,52.75
11/30/2016,XFN.TO,34.26
11/30/2016,XEG.TO,14.0
11/30/2016,XRE.TO,15.51
11/30/2016,XIT.TO,13.82
11/30/2016,XIC.TO,23.98
11/30/2016,XGD.TO,11.9
11/30/2016,XUT.TO,21.1
11/30/2016,XHC.TO,38.21
11/30/2016,XQQ.TO,39.75
12/1/2016,XST.TO,51.75
12/1/2016,XFN.TO,34.24
12/1/2016,XEG.TO,14.1
12/1/2016,XRE.TO,15.5
12/1/2016,XIT.TO,13.54
12/1/2016,XIC.TO,23.89
12/1/2016,XGD.TO,11.76
12/1/2016,XUT.TO,21.14
12/1/2016,XHC.TO,37.68
12/1/2016,XQQ.TO,39.03
12/2/2016,XST.TO,52.27
12/2/2016,XFN.TO,34.28
12/2/2016,XEG.TO,14.03
12/2/2016,XRE.TO,15.61
12/2/2016,XIT.TO,13.43
12/2/2016,XIC.TO,23.92
12/2/2016,XGD.TO,12.13
12/2/2016,XUT.TO,21.06
12/2/2016,XHC.TO,37.82
12/2/2016,XQQ.TO,39.13
12/5/2016,XST.TO,52.12
12/5/2016,XFN.TO,34.31
12/5/2016,XEG.TO,14.13
12/5/2016,XRE.TO,15.52
12/5/2016,XIT.TO,13.37
12/5/2016,XIC.TO,23.99
12/5/2016,XGD.TO,12.08
12/5/2016,XUT.TO,21.09
12/5/2016,XHC.TO,37.84
12/5/2016,XQQ.TO,39.44
12/6/2016,XST.TO,51.76
12/6/2016,XFN.TO,34.57
12/6/2016,XEG.TO,14.1
12/6/2016,XRE.TO,15.55
12/6/2016,XIT.TO,13.21
12/6/2016,XIC.TO,24.04
12/6/2016,XGD.TO,12.02
12/6/2016,XUT.TO,21.04
12/6/2016,XHC.TO,37.87
12/6/2016,XQQ.TO,39.46
12/7/2016,XST.TO,52.42
12/7/2016,XFN.TO,34.85
12/7/2016,XEG.TO,14.01
12/7/2016,XRE.TO,15.63
12/7/2016,XIT.TO,13.62
12/7/2016,XIC.TO,24.23
12/7/2016,XGD.TO,12.11
12/7/2016,XUT.TO,21.16
12/7/2016,XHC.TO,37.59
12/7/2016,XQQ.TO,40.0
12/8/2016,XST.TO,52.38
12/8/2016,XFN.TO,35.22
12/8/2016,XEG.TO,14.03
12/8/2016,XRE.TO,15.75
12/8/2016,XIT.TO,13.5
12/8/2016,XIC.TO,24.32
12/8/2016,XGD.TO,12.11
12/8/2016,XUT.TO,21.19
12/8/2016,XHC.TO,37.57
12/8/2016,XQQ.TO,40.06
12/9/2016,XST.TO,52.83
12/9/2016,XFN.TO,35.45
12/9/2016,XEG.TO,14.13
12/9/2016,XRE.TO,15.79
12/9/2016,XIT.TO,13.43
12/9/2016,XIC.TO,24.35
12/9/2016,XGD.TO,11.66
12/9/2016,XUT.TO,21.29
12/9/2016,XHC.TO,38.25
12/9/2016,XQQ.TO,40.37
12/12/2016,XST.TO,52.9
12/12/2016,XFN.TO,35.35
12/12/2016,XEG.TO,14.18
12/12/2016,XRE.TO,15.79
12/12/2016,XIT.TO,13.59
12/12/2016,XIC.TO,24.31
12/12/2016,XGD.TO,11.66
12/12/2016,XUT.TO,21.28
12/12/2016,XHC.TO,38.25
12/12/2016,XQQ.TO,40.15
12/13/2016,XST.TO,53.27
12/13/2016,XFN.TO,35.58
12/13/2016,XEG.TO,14.44
12/13/2016,XRE.TO,15.78
12/13/2016,XIT.TO,13.65
12/13/2016,XIC.TO,24.48
12/13/2016,XGD.TO,11.85
12/13/2016,XUT.TO,21.5
12/13/2016,XHC.TO,38.75
12/13/2016,XQQ.TO,40.81
12/14/2016,XST.TO,52.88
12/14/2016,XFN.TO,35.4
12/14/2016,XEG.TO,14.11
12/14/2016,XRE.TO,15.55
12/14/2016,XIT.TO,13.51
12/14/2016,XIC.TO,24.18
12/14/2016,XGD.TO,11.29
12/14/2016,XUT.TO,21.35
12/14/2016,XHC.TO,38.59
12/14/2016,XQQ.TO,40.58
12/15/2016,XST.TO,52.68
12/15/2016,XFN.TO,35.66
12/15/2016,XEG.TO,14.17
12/15/2016,XRE.TO,15.39
12/15/2016,XIT.TO,13.63
12/15/2016,XIC.TO,24.22
12/15/2016,XGD.TO,10.87
12/15/2016,XUT.TO,21.34
12/15/2016,XHC.TO,38.87
12/15/2016,XQQ.TO,40.7
12/16/2016,XST.TO,52.86
12/16/2016,XFN.TO,35.61
12/16/2016,XEG.TO,14.24
12/16/2016,XRE.TO,15.6
12/16/2016,XIT.TO,13.56
12/16/2016,XIC.TO,24.27
12/16/2016,XGD.TO,10.98
12/16/2016,XUT.TO,21.46
12/16/2016,XHC.TO,38.8
12/16/2016,XQQ.TO,40.53
12/19/2016,XST.TO,52.78
12/19/2016,XFN.TO,35.63
12/19/2016,XEG.TO,14.25
12/19/2016,XRE.TO,15.69
12/19/2016,XIT.TO,13.75
12/19/2016,XIC.TO,24.3
12/19/2016,XGD.TO,11.07
12/19/2016,XUT.TO,21.55
12/19/2016,XHC.TO,38.77
12/19/2016,XQQ.TO,40.69
12/20/2016,XST.TO,52.61
12/20/2016,XFN.TO,35.79
12/20/2016,XEG.TO,14.2
12/20/2016,XRE.TO,15.69
12/20/2016,XIT.TO,13.76
12/20/2016,XIC.TO,24.34
12/20/2016,XGD.TO,11.05
12/20/2016,XUT.TO,21.42
12/20/2016,XHC.TO,38.84
12/20/2016,XQQ.TO,40.85
12/21/2016,XST.TO,52.7
12/21/2016,XFN.TO,35.81
12/21/2016,XEG.TO,14.2
12/21/2016,XRE.TO,15.79
12/21/2016,XIT.TO,13.63
12/21/2016,XIC.TO,24.36
12/21/2016,XGD.TO,11.05
12/21/2016,XUT.TO,21.47
12/21/2016,XHC.TO,38.72
12/21/2016,XQQ.TO,40.84
12/22/2016,XST.TO,52.65
12/22/2016,XFN.TO,35.84
12/22/2016,XEG.TO,14.24
12/22/2016,XRE.TO,15.79
12/22/2016,XIT.TO,13.61
12/22/2016,XIC.TO,24.4
12/22/2016,XGD.TO,11.1
12/22/2016,XUT.TO,21.63
12/22/2016,XHC.TO,38.61
12/22/2016,XQQ.TO,40.68
12/23/2016,XST.TO,52.58
12/23/2016,XFN.TO,35.77
12/23/2016,XEG.TO,14.14
12/23/2016,XRE.TO,15.83
12/23/2016,XIT.TO,13.67
12/23/2016,XIC.TO,24.41
12/23/2016,XGD.TO,11.34
12/23/2016,XUT.TO,21.66
12/23/2016,XHC.TO,38.9
12/23/2016,XQQ.TO,40.73
12/28/2016,XST.TO,52.51
12/28/2016,XFN.TO,35.64
12/28/2016,XEG.TO,14.14
12/28/2016,XRE.TO,15.76
12/28/2016,XIT.TO,13.68
12/28/2016,XIC.TO,24.31
12/28/2016,XGD.TO,11.88
12/28/2016,XUT.TO,21.59
12/28/2016,XHC.TO,38.42
12/28/2016,XQQ.TO,40.52
12/29/2016,XST.TO,52.82
12/29/2016,XFN.TO,35.5
12/29/2016,XEG.TO,14.1
12/29/2016,XRE.TO,15.92
12/29/2016,XIT.TO,13.69
12/29/2016,XIC.TO,24.4
12/29/2016,XGD.TO,12.63
12/29/2016,XUT.TO,21.68
12/29/2016,XHC.TO,38.45
12/29/2016,XQQ.TO,40.41
12/30/2016,XST.TO,52.66
12/30/2016,XFN.TO,35.34
12/30/2016,XEG.TO,14.02
12/30/2016,XRE.TO,16.0
12/30/2016,XIT.TO,13.66
12/30/2016,XIC.TO,24.21
12/30/2016,XGD.TO,12.13
12/30/2016,XUT.TO,21.68
12/30/2016,XHC.TO,38.41
12/30/2016,XQQ.TO,39.95
1/3/2017,XST.TO,52.42
1/3/2017,XFN.TO,35.61
1/3/2017,XEG.TO,14.09
1/3/2017,XRE.TO,15.98
1/3/2017,XIT.TO,13.65
1/3/2017,XIC.TO,24.4
1/3/2017,XGD.TO,12.56
1/3/2017,XUT.TO,21.5
1/3/2017,XHC.TO,38.9
1/3/2017,XQQ.TO,40.32
1/4/2017,XST.TO,52.39
1/4/2017,XFN.TO,35.92
1/4/2017,XEG.TO,14.14
1/4/2017,XRE.TO,16.09
1/4/2017,XIT.TO,13.8
1/4/2017,XIC.TO,24.57
1/4/2017,XGD.TO,12.58
1/4/2017,XUT.TO,21.63
1/4/2017,XHC.TO,39.09
1/4/2017,XQQ.TO,40.61
1/5/2017,XST.TO,52.46
1/5/2017,XFN.TO,35.94
1/5/2017,XEG.TO,14.07
1/5/2017,XRE.TO,16.17
1/5/2017,XIT.TO,13.68
1/5/2017,XIC.TO,24.67
1/5/2017,XGD.TO,13.28
1/5/2017,XUT.TO,21.65
1/5/2017,XHC.TO,39.34
1/5/2017,XQQ.TO,40.81
1/6/2017,XST.TO,52.09
1/6/2017,XFN.TO,35.94
1/6/2017,XEG.TO,14.01
1/6/2017,XRE.TO,16.22
1/6/2017,XIT.TO,13.71
1/6/2017,XIC.TO,24.55
1/6/2017,XGD.TO,12.78
1/6/2017,XUT.TO,21.61
1/6/2017,XHC.TO,39.45
1/6/2017,XQQ.TO,41.15
1/9/2017,XST.TO,52.24
1/9/2017,XFN.TO,35.73
1/9/2017,XEG.TO,13.66
1/9/2017,XRE.TO,16.16
1/9/2017,XIT.TO,13.67
1/9/2017,XIC.TO,24.39
1/9/2017,XGD.TO,12.83
1/9/2017,XUT.TO,21.55
1/9/2017,XHC.TO,39.6
1/9/2017,XQQ.TO,41.33
1/10/2017,XST.TO,52.08
1/10/2017,XFN.TO,35.86
1/10/2017,XEG.TO,13.53
1/10/2017,XRE.TO,16.08
1/10/2017,XIT.TO,13.67
1/10/2017,XIC.TO,24.44
1/10/2017,XGD.TO,12.84
1/10/2017,XUT.TO,21.56
1/10/2017,XHC.TO,39.75
1/10/2017,XQQ.TO,41.41
1/11/2017,XST.TO,51.99
1/11/2017,XFN.TO,36.12
1/11/2017,XEG.TO,13.51
1/11/2017,XRE.TO,16.02
1/11/2017,XIT.TO,13.7
1/11/2017,XIC.TO,24.53
1/11/2017,XGD.TO,12.76
1/11/2017,XUT.TO,21.59
1/11/2017,XHC.TO,39.24
1/11/2017,XQQ.TO,41.43
1/12/2017,XST.TO,51.78
1/12/2017,XFN.TO,35.95
1/12/2017,XEG.TO,13.4
1/12/2017,XRE.TO,15.91
1/12/2017,XIT.TO,13.7
1/12/2017,XIC.TO,24.44
1/12/2017,XGD.TO,12.76
1/12/2017,XUT.TO,21.76
1/12/2017,XHC.TO,39.11
1/12/2017,XQQ.TO,41.28
1/13/2017,XST.TO,52.45
1/13/2017,XFN.TO,36.08
1/13/2017,XEG.TO,13.46
1/13/2017,XRE.TO,15.91
1/13/2017,XIT.TO,13.69
1/13/2017,XIC.TO,24.54
1/13/2017,XGD.TO,12.83
1/13/2017,XUT.TO,21.76
1/13/2017,XHC.TO,39.22
1/13/2017,XQQ.TO,41.54
1/16/2017,XST.TO,52.51
1/16/2017,XFN.TO,35.97
1/16/2017,XEG.TO,13.44
1/16/2017,XRE.TO,15.97
1/16/2017,XIT.TO,13.67
1/16/2017,XIC.TO,24.51
1/16/2017,XGD.TO,13.05
1/16/2017,XUT.TO,21.82
1/16/2017,XHC.TO,39.15
1/16/2017,XQQ.TO,41.56
1/17/2017,XST.TO,52.75
1/17/2017,XFN.TO,35.75
1/17/2017,XEG.TO,13.48
1/17/2017,XRE.TO,16.0
1/17/2017,XIT.TO,13.62
1/17/2017,XIC.TO,24.46
1/17/2017,XGD.TO,13.08
1/17/2017,XUT.TO,21.92
1/17/2017,XHC.TO,38.9
1/17/2017,XQQ.TO,41.34
1/18/2017,XST.TO,52.97
1/18/2017,XFN.TO,35.75
1/18/2017,XEG.TO,13.3
1/18/2017,XRE.TO,15.92
1/18/2017,XIT.TO,13.65
1/18/2017,XIC.TO,24.41
1/18/2017,XGD.TO,13.08
1/18/2017,XUT.TO,21.87
1/18/2017,XHC.TO,38.94
1/18/2017,XQQ.TO,41.43
1/19/2017,XST.TO,52.74
1/19/2017,XFN.TO,35.83
1/19/2017,XEG.TO,13.28
1/19/2017,XRE.TO,15.95
1/19/2017,XIT.TO,13.57
1/19/2017,XIC.TO,24.42
1/19/2017,XGD.TO,13.04
1/19/2017,XUT.TO,21.85
1/19/2017,XHC.TO,38.71
1/19/2017,XQQ.TO,41.49
1/20/2017,XST.TO,53.08
1/20/2017,XFN.TO,36.17
1/20/2017,XEG.TO,13.39
1/20/2017,XRE.TO,15.97
1/20/2017,XIT.TO,13.6
1/20/2017,XIC.TO,24.63
1/20/2017,XGD.TO,13.22
1/20/2017,XUT.TO,21.85
1/20/2017,XHC.TO,38.63
1/20/2017,XQQ.TO,41.55
1/23/2017,XST.TO,52.78
1/23/2017,XFN.TO,36.11
1/23/2017,XEG.TO,13.0
1/23/2017,XRE.TO,15.96
1/23/2017,XIT.TO,13.61
1/23/2017,XIC.TO,24.54
1/23/2017,XGD.TO,13.52
1/23/2017,XUT.TO,21.76
1/23/2017,XHC.TO,38.42
1/23/2017,XQQ.TO,41.63
1/24/2017,XST.TO,52.83
1/24/2017,XFN.TO,36.18
1/24/2017,XEG.TO,13.29
1/24/2017,XRE.TO,15.95
1/24/2017,XIT.TO,13.77
1/24/2017,XIC.TO,24.75
1/24/2017,XGD.TO,13.45
1/24/2017,XUT.TO,21.82
1/24/2017,XHC.TO,38.21
1/24/2017,XQQ.TO,41.91
1/25/2017,XST.TO,52.75
1/25/2017,XFN.TO,36.42
1/25/2017,XEG.TO,13.35
1/25/2017,XRE.TO,15.94
1/25/2017,XIT.TO,13.86
1/25/2017,XIC.TO,24.8
1/25/2017,XGD.TO,13.17
1/25/2017,XUT.TO,21.91
1/25/2017,XHC.TO,38.56
1/25/2017,XQQ.TO,42.25
1/26/2017,XST.TO,52.45
1/26/2017,XFN.TO,36.55
1/26/2017,XEG.TO,13.25
1/26/2017,XRE.TO,15.95
1/26/2017,XIT.TO,13.95
1/26/2017,XIC.TO,24.76
1/26/2017,XGD.TO,12.91
1/26/2017,XUT.TO,21.83
1/26/2017,XHC.TO,38.54
1/26/2017,XQQ.TO,42.32
1/27/2017,XST.TO,52.36
1/27/2017,XFN.TO,36.49
1/27/2017,XEG.TO,13.12
1/27/2017,XRE.TO,15.86
1/27/2017,XIT.TO,14.07
1/27/2017,XIC.TO,24.69
1/27/2017,XGD.TO,13.07
1/27/2017,XUT.TO,21.76
1/27/2017,XHC.TO,38.7
1/27/2017,XQQ.TO,42.36
1/30/2017,XST.TO,52.1
1/30/2017,XFN.TO,36.25
1/30/2017,XEG.TO,12.81
1/30/2017,XRE.TO,15.77
1/30/2017,XIT.TO,13.8
1/30/2017,XIC.TO,24.44
1/30/2017,XGD.TO,13.06
1/30/2017,XUT.TO,21.56
1/30/2017,XHC.TO,38.49
1/30/2017,XQQ.TO,42.05
1/31/2017,XST.TO,51.88
1/31/2017,XFN.TO,36.03
1/31/2017,XEG.TO,12.81
1/31/2017,XRE.TO,15.93
1/31/2017,XIT.TO,13.73
1/31/2017,XIC.TO,24.4
1/31/2017,XGD.TO,13.36
1/31/2017,XUT.TO,21.93
1/31/2017,XHC.TO,38.88
1/31/2017,XQQ.TO,41.83
2/1/2017,XST.TO,51.51
2/1/2017,XFN.TO,36.09
2/1/2017,XEG.TO,12.86
2/1/2017,XRE.TO,15.83
2/1/2017,XIT.TO,13.7
2/1/2017,XIC.TO,24.43
2/1/2017,XGD.TO,13.38
2/1/2017,XUT.TO,21.74
2/1/2017,XHC.TO,39.1
2/1/2017,XQQ.TO,42.28
2/2/2017,XST.TO,51.39
2/2/2017,XFN.TO,35.95
2/2/2017,XEG.TO,12.91
2/2/2017,XRE.TO,16.0
2/2/2017,XIT.TO,13.66
2/2/2017,XIC.TO,24.42
2/2/2017,XGD.TO,13.62
2/2/2017,XUT.TO,21.83
2/2/2017,XHC.TO,39.0
2/2/2017,XQQ.TO,42.17
2/3/2017,XST.TO,51.4
2/3/2017,XFN.TO,36.22
2/3/2017,XEG.TO,12.89
2/3/2017,XRE.TO,16.04
2/3/2017,XIT.TO,13.72
2/3/2017,XIC.TO,24.54
2/3/2017,XGD.TO,13.66
2/3/2017,XUT.TO,21.92
2/3/2017,XHC.TO,39.33
2/3/2017,XQQ.TO,42.26
2/6/2017,XST.TO,51.08
2/6/2017,XFN.TO,36.22
2/6/2017,XEG.TO,12.6
2/6/2017,XRE.TO,16.09
2/6/2017,XIT.TO,13.67
2/6/2017,XIC.TO,24.53
2/6/2017,XGD.TO,14.26
2/6/2017,XUT.TO,21.91
2/6/2017,XHC.TO,39.29
2/6/2017,XQQ.TO,42.34
2/7/2017,XST.TO,51.3
2/7/2017,XFN.TO,36.44
2/7/2017,XEG.TO,12.49
2/7/2017,XRE.TO,16.09
2/7/2017,XIT.TO,13.77
2/7/2017,XIC.TO,24.58
2/7/2017,XGD.TO,14.27
2/7/2017,XUT.TO,22.02
2/7/2017,XHC.TO,39.42
2/7/2017,XQQ.TO,42.5
2/8/2017,XST.TO,51.6
2/8/2017,XFN.TO,36.5
2/8/2017,XEG.TO,12.51
2/8/2017,XRE.TO,16.25
2/8/2017,XIT.TO,13.76
2/8/2017,XIC.TO,24.67
2/8/2017,XGD.TO,14.43
2/8/2017,XUT.TO,22.15
2/8/2017,XHC.TO,39.42
2/8/2017,XQQ.TO,42.66
2/9/2017,XST.TO,51.87
2/9/2017,XFN.TO,36.72
2/9/2017,XEG.TO,12.81
2/9/2017,XRE.TO,16.19
2/9/2017,XIT.TO,13.82
2/9/2017,XIC.TO,24.77
2/9/2017,XGD.TO,14.13
2/9/2017,XUT.TO,22.15
2/9/2017,XHC.TO,39.77
2/9/2017,XQQ.TO,42.8
2/10/2017,XST.TO,52.32
2/10/2017,XFN.TO,36.89
2/10/2017,XEG.TO,12.94
2/10/2017,XRE.TO,16.28
2/10/2017,XIT.TO,13.95
2/10/2017,XIC.TO,24.95
2/10/2017,XGD.TO,14.24
2/10/2017,XUT.TO,22.15
2/10/2017,XHC.TO,39.85
2/10/2017,XQQ.TO,42.94
2/13/2017,XST.TO,52.34
2/13/2017,XFN.TO,37.04
2/13/2017,XEG.TO,12.88
2/13/2017,XRE.TO,16.26
2/13/2017,XIT.TO,13.97
2/13/2017,XIC.TO,24.99
2/13/2017,XGD.TO,14.1
2/13/2017,XUT.TO,22.1
2/13/2017,XHC.TO,40.0
2/13/2017,XQQ.TO,43.16
2/14/2017,XST.TO,52.25
2/14/2017,XFN.TO,37.17
2/14/2017,XEG.TO,13.0
2/14/2017,XRE.TO,16.18
2/14/2017,XIT.TO,13.99
2/14/2017,XIC.TO,25.05
2/14/2017,XGD.TO,14.03
2/14/2017,XUT.TO,21.99
2/14/2017,XHC.TO,40.13
2/14/2017,XQQ.TO,43.25
2/15/2017,XST.TO,52.37
2/15/2017,XFN.TO,37.44
2/15/2017,XEG.TO,13.09
2/15/2017,XRE.TO,16.23
2/15/2017,XIT.TO,14.08
2/15/2017,XIC.TO,25.14
2/15/2017,XGD.TO,13.99
2/15/2017,XUT.TO,21.99
2/15/2017,XHC.TO,40.53
2/15/2017,XQQ.TO,43.54
2/16/2017,XST.TO,52.39
2/16/2017,XFN.TO,37.42
2/16/2017,XEG.TO,13.07
2/16/2017,XRE.TO,16.38
2/16/2017,XIT.TO,14.15
2/16/2017,XIC.TO,25.17
2/16/2017,XGD.TO,14.24
2/16/2017,XUT.TO,22.13
2/16/2017,XHC.TO,40.56
2/16/2017,XQQ.TO,43.51
2/17/2017,XST.TO,52.19
2/17/2017,XFN.TO,37.45
2/17/2017,XEG.TO,13.04
2/17/2017,XRE.TO,16.47
2/17/2017,XIT.TO,14.17
2/17/2017,XIC.TO,25.15
2/17/2017,XGD.TO,13.99
2/17/2017,XUT.TO,22.15
2/17/2017,XHC.TO,40.66
2/17/2017,XQQ.TO,43.62
2/21/2017,XST.TO,52.61
2/21/2017,XFN.TO,37.4
2/21/2017,XEG.TO,13.16
2/21/2017,XRE.TO,16.39
2/21/2017,XIT.TO,14.29
2/21/2017,XIC.TO,25.24
2/21/2017,XGD.TO,13.93
2/21/2017,XUT.TO,22.09
2/21/2017,XHC.TO,40.95
2/21/2017,XQQ.TO,43.9
2/22/2017,XST.TO,52.72
2/22/2017,XFN.TO,37.42
2/22/2017,XEG.TO,12.8
2/22/2017,XRE.TO,16.34
2/22/2017,XIT.TO,14.31
2/22/2017,XIC.TO,25.14
2/22/2017,XGD.TO,13.72
2/22/2017,XUT.TO,22.08
2/22/2017,XHC.TO,40.9
2/22/2017,XQQ.TO,43.97
2/23/2017,XST.TO,53.23
2/23/2017,XFN.TO,37.27
2/23/2017,XEG.TO,12.88
2/23/2017,XRE.TO,16.45
2/23/2017,XIT.TO,14.2
2/23/2017,XIC.TO,25.05
2/23/2017,XGD.TO,13.68
2/23/2017,XUT.TO,22.15
2/23/2017,XHC.TO,41.03
2/23/2017,XQQ.TO,43.76
2/24/2017,XST.TO,52.39
2/24/2017,XFN.TO,36.79
2/24/2017,XEG.TO,12.49
2/24/2017,XRE.TO,16.38
2/24/2017,XIT.TO,14.02
2/24/2017,XIC.TO,24.68
2/24/2017,XGD.TO,13.53
2/24/2017,XUT.TO,22.02
2/24/2017,XHC.TO,41.05
2/24/2017,XQQ.TO,43.72
2/27/2017,XST.TO,52.22
2/27/2017,XFN.TO,36.88
2/27/2017,XEG.TO,12.6
2/27/2017,XRE.TO,16.31
2/27/2017,XIT.TO,14.07
2/27/2017,XIC.TO,24.67
2/27/2017,XGD.TO,12.88
2/27/2017,XUT.TO,21.97
2/27/2017,XHC.TO,41.26
2/27/2017,XQQ.TO,43.91
2/28/2017,XST.TO,51.66
2/28/2017,XFN.TO,36.47
2/28/2017,XEG.TO,12.52
2/28/2017,XRE.TO,16.4
2/28/2017,XIT.TO,13.96
2/28/2017,XIC.TO,24.5
2/28/2017,XGD.TO,13.03
2/28/2017,XUT.TO,21.96
2/28/2017,XHC.TO,41.25
2/28/2017,XQQ.TO,43.78
3/1/2017,XST.TO,52.19
3/1/2017,XFN.TO,36.94
3/1/2017,XEG.TO,12.7
3/1/2017,XRE.TO,16.42
3/1/2017,XIT.TO,14.17
3/1/2017,XIC.TO,24.8
3/1/2017,XGD.TO,13.16
3/1/2017,XUT.TO,22.01
3/1/2017,XHC.TO,41.69
3/1/2017,XQQ.TO,44.32
3/2/2017,XST.TO,52.57
3/2/2017,XFN.TO,36.98
3/2/2017,XEG.TO,12.72
3/2/2017,XRE.TO,16.31
3/2/2017,XIT.TO,14.22
3/2/2017,XIC.TO,24.7
3/2/2017,XGD.TO,12.59
3/2/2017,XUT.TO,22.12
3/2/2017,XHC.TO,41.64
3/2/2017,XQQ.TO,44.04
3/3/2017,XST.TO,52.72
3/3/2017,XFN.TO,37.19
3/3/2017,XEG.TO,12.82
3/3/2017,XRE.TO,16.24
3/3/2017,XIT.TO,14.25
3/3/2017,XIC.TO,24.8
3/3/2017,XGD.TO,12.8
3/3/2017,XUT.TO,22.14
3/3/2017,XHC.TO,41.83
3/3/2017,XQQ.TO,44.14
3/6/2017,XST.TO,52.72
3/6/2017,XFN.TO,37.39
3/6/2017,XEG.TO,12.92
3/6/2017,XRE.TO,16.26
3/6/2017,XIT.TO,14.26
3/6/2017,XIC.TO,24.84
3/6/2017,XGD.TO,12.47
3/6/2017,XUT.TO,22.17
3/6/2017,XHC.TO,41.75
3/6/2017,XQQ.TO,44.1
3/7/2017,XST.TO,52.6
